"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Nidularium_innocentii_C_010","Nidularium","innocentii","C","010","Nidularium_innocentii_C_010","glm",0.794166666666667,0.68625,1.36568272654961,NA,0.145,0.703883495145631,145,206,1000,"raw_mean",0.413105413105413
"Nidularium_innocentii_C_010","Nidularium","innocentii","C","010","Nidularium_innocentii_C_010","maxent",0.7825,0.69125,1.40780090428053,0.235648532172118,0.154,1.90123456790123,154,81,1000,"raw_mean",0.65531914893617
"Nidularium_innocentii_C_010","Nidularium","innocentii","C","010","Nidularium_innocentii_C_010","rf",0.884166666666667,0.805,1.79850341701732,0.158930712540574,0.149,1.46078431372549,149,102,1000,"raw_mean",0.593625498007968
"Nidularium_innocentii_C_010","Nidularium","innocentii","C","010","Nidularium_innocentii_C_010","svmk",0.739583333333333,0.55875,1.49736196156202,0.146136465909259,0.162,1.45945945945946,162,111,1000,"raw_mean",0.593406593406593
"Nidularium_innocentii_C_020","Nidularium","innocentii","C","020","Nidularium_innocentii_C_020","bioclim",0.697625,0.36625,1.9640074012296,0.261718526976877,0.125,0.232342007434944,125,538,1000,"raw_mean",0.188536953242836
"Nidularium_innocentii_C_020","Nidularium","innocentii","C","020","Nidularium_innocentii_C_020","glm",0.84,0.68,1.48644032389314,NA,0.175,0.916230366492147,175,191,1000,"raw_mean",0.478142076502732
"Nidularium_innocentii_C_020","Nidularium","innocentii","C","020","Nidularium_innocentii_C_020","maxent",0.86625,0.745,1.74305081965757,0.111129639230809,0.216,1.41176470588235,216,153,1000,"raw_mean",0.585365853658537
"Nidularium_innocentii_C_020","Nidularium","innocentii","C","020","Nidularium_innocentii_C_020","rf",0.829,0.665,1.51762749739901,0.19891115220592,0.157,1.86904761904762,157,84,1000,"raw_mean",0.651452282157676
"Nidularium_innocentii_C_020","Nidularium","innocentii","C","020","Nidularium_innocentii_C_020","svmk",0.6235,0.43875,1.18081621489859,0.214178455968633,0.111,0.69811320754717,111,159,1000,"raw_mean",0.411111111111111
"Nidularium_innocentii_C_050","Nidularium","innocentii","C","050","Nidularium_innocentii_C_050","bioclim",0.841770833333334,0.615,1.94135269257499,0.197078806694033,0.215,1.20786516853933,215,178,1000,"raw_mean",0.5470737913486
"Nidularium_innocentii_C_050","Nidularium","innocentii","C","050","Nidularium_innocentii_C_050","glm",0.88125,0.694166666666667,1.44156387260029,0.717514124293785,0.195,1.00515463917526,195,194,1000,"raw_mean",0.501285347043702
"Nidularium_innocentii_C_050","Nidularium","innocentii","C","050","Nidularium_innocentii_C_050","maxent",0.91875,0.73,1.86008234237616,0.179456095322851,0.214,1.10880829015544,214,193,1000,"raw_mean",0.525798525798526
"Nidularium_innocentii_C_050","Nidularium","innocentii","C","050","Nidularium_innocentii_C_050","rf",0.8965625,0.730416666666667,1.5081690939777,0.165674896669049,0.226,1.94827586206897,226,116,1000,"raw_mean",0.660818713450292
"Nidularium_innocentii_C_050","Nidularium","innocentii","C","050","Nidularium_innocentii_C_050","svmk",0.847708333333334,0.674166666666666,1.16577107732987,0.131005084916598,0.153,0.968354430379747,153,158,1000,"raw_mean",0.491961414790997
"Nidularium_innocentii_C_100","Nidularium","innocentii","C","100","Nidularium_innocentii_C_100","bioclim",0.856927083333333,0.65375,1.90711681847506,0.218115977832573,0.136,0.81437125748503,136,167,1000,"raw_mean",0.448844884488449
"Nidularium_innocentii_C_100","Nidularium","innocentii","C","100","Nidularium_innocentii_C_100","glm",0.908541666666667,0.715833333333333,1.41471368805356,0.081067869633507,0.222,1.0622009569378,222,209,1000,"raw_mean",0.51508120649652
"Nidularium_innocentii_C_100","Nidularium","innocentii","C","100","Nidularium_innocentii_C_100","maxent",0.953541666666667,0.830833333333333,1.71384562523133,0.116357754451441,0.228,1.11219512195122,228,205,1000,"raw_mean",0.526558891454965
"Nidularium_innocentii_C_100","Nidularium","innocentii","C","100","Nidularium_innocentii_C_100","rf",0.942708333333333,0.82,1.61935381598758,0.11105514679672,0.191,1.55284552845528,191,123,1000,"raw_mean",0.60828025477707
"Nidularium_innocentii_C_100","Nidularium","innocentii","C","100","Nidularium_innocentii_C_100","svmk",0.912916666666667,0.810416666666667,1.17069513366647,0.104038329504639,0.101,0.495098039215686,101,204,1000,"raw_mean",0.331147540983607
"Nidularium_innocentii_N_010","Nidularium","innocentii","N","010","Nidularium_innocentii_N_010","bioclim",0.65125,0.326666666666666,1.95780498124728,0.284093926519577,0.008,0.00988875154511743,8,809,1000,"raw_mean",0.00979192166462668
"Nidularium_innocentii_N_010","Nidularium","innocentii","N","010","Nidularium_innocentii_N_010","glm",0.806666666666667,0.67125,1.40174168344696,NA,0.202,1.11602209944751,202,181,1000,"raw_mean",0.527415143603133
"Nidularium_innocentii_N_010","Nidularium","innocentii","N","010","Nidularium_innocentii_N_010","maxent",0.81625,0.70375,1.45799194363714,0.224930487667198,0.186,2.51351351351351,186,74,1000,"raw_mean",0.715384615384615
"Nidularium_innocentii_N_010","Nidularium","innocentii","N","010","Nidularium_innocentii_N_010","rf",0.7725,0.66375,1.62675427239486,0.24278075862906,0.14,1.11111111111111,140,126,1000,"raw_mean",0.526315789473684
"Nidularium_innocentii_N_010","Nidularium","innocentii","N","010","Nidularium_innocentii_N_010","svmk",0.652916666666667,0.4225,1.23869074034332,0.230402072979473,0.147,1.19512195121951,147,123,1000,"raw_mean",0.544444444444444
"Nidularium_innocentii_N_020","Nidularium","innocentii","N","020","Nidularium_innocentii_N_020","bioclim",0.708875,0.43125,1.97016689615176,0.21450863024995,0.267,1.24766355140187,267,214,1000,"raw_mean",0.555093555093555
"Nidularium_innocentii_N_020","Nidularium","innocentii","N","020","Nidularium_innocentii_N_020","glm",0.8305,0.64875,1.47253651798743,NA,0.187,0.853881278538813,187,219,1000,"raw_mean",0.460591133004926
"Nidularium_innocentii_N_020","Nidularium","innocentii","N","020","Nidularium_innocentii_N_020","maxent",0.91925,0.87,1.70176933368449,0.11498325251548,0.218,1.19125683060109,218,183,1000,"raw_mean",0.543640897755611
"Nidularium_innocentii_N_020","Nidularium","innocentii","N","020","Nidularium_innocentii_N_020","rf",0.82075,0.6875,1.56828328749135,0.169051160620953,0.236,2.65168539325843,236,89,1000,"raw_mean",0.726153846153846
"Nidularium_innocentii_N_020","Nidularium","innocentii","N","020","Nidularium_innocentii_N_020","svmk",0.789,0.68875,1.47150157180005,0.128653262370766,0.135,0.784883720930233,135,172,1000,"raw_mean",0.439739413680782
"Nidularium_innocentii_N_050","Nidularium","innocentii","N","050","Nidularium_innocentii_N_050","bioclim",0.865625,0.667916666666666,1.91020109526383,0.214731020498169,0.322,1.71276595744681,322,188,1000,"raw_mean",0.631372549019608
"Nidularium_innocentii_N_050","Nidularium","innocentii","N","050","Nidularium_innocentii_N_050","glm",0.849583333333333,0.657083333333333,1.42027347691744,1,0.204,1.02,204,200,1000,"raw_mean",0.504950495049505
"Nidularium_innocentii_N_050","Nidularium","innocentii","N","050","Nidularium_innocentii_N_050","maxent",0.947916666666667,0.8275,1.8430066135568,0.14688129919069,0.206,1.2638036809816,206,163,1000,"raw_mean",0.558265582655827
"Nidularium_innocentii_N_050","Nidularium","innocentii","N","050","Nidularium_innocentii_N_050","rf",0.9275,0.794583333333333,1.63345140725161,0.144218886781985,0.218,2.65853658536585,218,82,1000,"raw_mean",0.726666666666667
"Nidularium_innocentii_N_050","Nidularium","innocentii","N","050","Nidularium_innocentii_N_050","svmk",0.888333333333334,0.72625,1.3240249829474,0.0944190018514746,0.112,0.687116564417178,112,163,1000,"raw_mean",0.407272727272727
"Nidularium_innocentii_N_100","Nidularium","innocentii","N","100","Nidularium_innocentii_N_100","bioclim",0.905597826086957,0.696576086956522,1.87746945524771,0.14811520531275,0.218,1.42483660130719,218,153,1000,"raw_mean",0.587601078167116
"Nidularium_innocentii_N_100","Nidularium","innocentii","N","100","Nidularium_innocentii_N_100","glm",0.887336956521739,0.676413043478261,1.35258053804611,0.12206345363649,0.223,1.01363636363636,223,220,1000,"raw_mean",0.503386004514673
"Nidularium_innocentii_N_100","Nidularium","innocentii","N","100","Nidularium_innocentii_N_100","maxent",0.93929347826087,0.784673913043478,1.51827675719979,0.11309381328173,0.221,1.26285714285714,221,175,1000,"raw_mean",0.558080808080808
"Nidularium_innocentii_N_100","Nidularium","innocentii","N","100","Nidularium_innocentii_N_100","rf",0.921086956521739,0.751032608695652,1.42436355325325,0.162199141059427,0.23,2.4468085106383,230,94,1000,"raw_mean",0.709876543209877
"Nidularium_innocentii_N_100","Nidularium","innocentii","N","100","Nidularium_innocentii_N_100","svmk",0.914184782608696,0.808913043478261,1.22547403122678,0.109121311459868,0.132,0.640776699029126,132,206,1000,"raw_mean",0.390532544378698
"Nidularium_procerum_C_010","Nidularium","procerum","C","010","Nidularium_procerum_C_010","bioclim",0.5296875,0.115,1.98580004075044,0.393518518518519,0.25,0.3382949932341,250,739,1000,"raw_mean",0.252780586450961
"Nidularium_procerum_C_010","Nidularium","procerum","C","010","Nidularium_procerum_C_010","glm",0.80875,0.75,1.55435909881185,NA,0.175,0.988700564971751,175,177,1000,"raw_mean",0.497159090909091
"Nidularium_procerum_C_010","Nidularium","procerum","C","010","Nidularium_procerum_C_010","maxent",0.683125,0.6075,1.51114469425141,0.281099346249087,0.169,2.48529411764706,169,68,1000,"raw_mean",0.713080168776371
"Nidularium_procerum_C_010","Nidularium","procerum","C","010","Nidularium_procerum_C_010","rf",0.605625,0.47125,1.44128825551044,0.340257334764562,0.154,2.85185185185185,154,54,1000,"raw_mean",0.740384615384615
"Nidularium_procerum_C_010","Nidularium","procerum","C","010","Nidularium_procerum_C_010","svmk",0.729375,0.5725,1.74506988211845,0.234775351160103,0.153,1.15909090909091,153,132,1000,"raw_mean",0.536842105263158
"Nidularium_procerum_C_020","Nidularium","procerum","C","020","Nidularium_procerum_C_020","bioclim",0.63734375,0.28125,1.96612707328665,0.297272045595026,0.079,0.0956416464891041,79,826,1000,"raw_mean",0.087292817679558
"Nidularium_procerum_C_020","Nidularium","procerum","C","020","Nidularium_procerum_C_020","glm",0.695,0.51625,1.33511842130662,NA,0.193,1.03763440860215,193,186,1000,"raw_mean",0.509234828496042
"Nidularium_procerum_C_020","Nidularium","procerum","C","020","Nidularium_procerum_C_020","maxent",0.8684375,0.77625,1.87300070112069,0.144257272131202,0.2,1.52671755725191,200,131,1000,"raw_mean",0.604229607250755
"Nidularium_procerum_C_020","Nidularium","procerum","C","020","Nidularium_procerum_C_020","rf",0.813125,0.6825,1.68058017487475,0.237838045859391,0.145,1.14173228346457,145,127,1000,"raw_mean",0.533088235294118
"Nidularium_procerum_C_020","Nidularium","procerum","C","020","Nidularium_procerum_C_020","svmk",0.6253125,0.4175,1.18586448016874,0.207347784329491,0.141,1.00714285714286,141,140,1000,"raw_mean",0.501779359430605
"Nidularium_procerum_C_050","Nidularium","procerum","C","050","Nidularium_procerum_C_050","bioclim",0.821944444444445,0.537222222222222,1.90789705887861,0.196088762404021,0.517,3.66666666666667,517,141,1000,"raw_mean",0.785714285714286
"Nidularium_procerum_C_050","Nidularium","procerum","C","050","Nidularium_procerum_C_050","glm",0.853472222222222,0.699444444444445,1.34925611616194,1,0.203,1.12777777777778,203,180,1000,"raw_mean",0.530026109660574
"Nidularium_procerum_C_050","Nidularium","procerum","C","050","Nidularium_procerum_C_050","maxent",0.91,0.747638888888889,1.86936054384381,0.131497596698946,0.231,1.43478260869565,231,161,1000,"raw_mean",0.589285714285714
"Nidularium_procerum_C_050","Nidularium","procerum","C","050","Nidularium_procerum_C_050","rf",0.879583333333333,0.690416666666667,1.53371465375457,0.193104405536286,0.208,3.01449275362319,208,69,1000,"raw_mean",0.750902527075812
"Nidularium_procerum_C_050","Nidularium","procerum","C","050","Nidularium_procerum_C_050","svmk",0.809166666666667,0.65,1.21626782709907,0.119056222817365,0.144,1.05882352941176,144,136,1000,"raw_mean",0.514285714285714
"Nidularium_procerum_C_100","Nidularium","procerum","C","100","Nidularium_procerum_C_100","bioclim",0.814305555555556,0.566666666666667,1.90456809365354,0.2212066342338,0.274,1.98550724637681,274,138,1000,"raw_mean",0.66504854368932
"Nidularium_procerum_C_100","Nidularium","procerum","C","100","Nidularium_procerum_C_100","glm",0.867916666666666,0.636666666666667,1.28926461186612,0.123030825489078,0.202,1.07446808510638,202,188,1000,"raw_mean",0.517948717948718
"Nidularium_procerum_C_100","Nidularium","procerum","C","100","Nidularium_procerum_C_100","maxent",0.939583333333333,0.771111111111111,1.71930594984282,0.177879199288318,0.225,1.30057803468208,225,173,1000,"raw_mean",0.565326633165829
"Nidularium_procerum_C_100","Nidularium","procerum","C","100","Nidularium_procerum_C_100","rf",0.914097222222222,0.740833333333333,1.4619117826825,0.182514697344155,0.22,3.92857142857143,220,56,1000,"raw_mean",0.797101449275362
"Nidularium_procerum_C_100","Nidularium","procerum","C","100","Nidularium_procerum_C_100","svmk",0.913333333333333,0.755694444444444,1.12486080506834,0.0709036950723529,0.102,0.548387096774194,102,186,1000,"raw_mean",0.354166666666667
"Nidularium_procerum_N_010","Nidularium","procerum","N","010","Nidularium_procerum_N_010","bioclim",0.5315625,0.1025,1.98930989854946,0.413135593220339,0.076,0.152610441767068,76,498,1000,"raw_mean",0.132404181184669
"Nidularium_procerum_N_010","Nidularium","procerum","N","010","Nidularium_procerum_N_010","glm",0.59375,0.29375,1.64918892467909,NA,0.047,0.188,47,250,1000,"raw_mean",0.158249158249158
"Nidularium_procerum_N_010","Nidularium","procerum","N","010","Nidularium_procerum_N_010","maxent",0.776875,0.7,1.74694585494907,0.222720025140222,0.135,0.918367346938776,135,147,1000,"raw_mean",0.478723404255319
"Nidularium_procerum_N_010","Nidularium","procerum","N","010","Nidularium_procerum_N_010","rf",0.86375,0.8175,1.87448505421758,0.146287162229809,0.107,0.862903225806452,107,124,1000,"raw_mean",0.463203463203463
"Nidularium_procerum_N_010","Nidularium","procerum","N","010","Nidularium_procerum_N_010","svmk",0.890625,0.80875,1.965859701118,0.147659573901739,0.141,0.886792452830189,141,159,1000,"raw_mean",0.47
"Nidularium_procerum_N_020","Nidularium","procerum","N","020","Nidularium_procerum_N_020","bioclim",0.7596875,0.52125,1.99041328464287,0.0594205908312132,0.191,0.4775,191,400,1000,"raw_mean",0.323181049069374
"Nidularium_procerum_N_020","Nidularium","procerum","N","020","Nidularium_procerum_N_020","glm",0.9521875,0.90625,1.68821396161882,NA,0.228,1.09615384615385,228,208,1000,"raw_mean",0.522935779816514
"Nidularium_procerum_N_020","Nidularium","procerum","N","020","Nidularium_procerum_N_020","maxent",0.9471875,0.86375,1.92586811882857,0.112888215456504,0.234,1.38461538461538,234,169,1000,"raw_mean",0.580645161290323
"Nidularium_procerum_N_020","Nidularium","procerum","N","020","Nidularium_procerum_N_020","rf",0.94640625,0.8775,1.84191222239404,0.10568079311848,0.234,3.65625,234,64,1000,"raw_mean",0.785234899328859
"Nidularium_procerum_N_020","Nidularium","procerum","N","020","Nidularium_procerum_N_020","svmk",0.7553125,0.64,1.42933682491758,0.0584167263086329,0.158,0.993710691823899,158,159,1000,"raw_mean",0.498422712933754
"Nidularium_procerum_N_050","Nidularium","procerum","N","050","Nidularium_procerum_N_050","bioclim",0.818888888888889,0.548194444444445,1.90232634591222,0.161431450879249,0.272,2.83333333333333,272,96,1000,"raw_mean",0.739130434782609
"Nidularium_procerum_N_050","Nidularium","procerum","N","050","Nidularium_procerum_N_050","glm",0.815416666666666,0.586111111111111,1.33744428827274,1,0.19,1.01063829787234,190,188,1000,"raw_mean",0.502645502645503
"Nidularium_procerum_N_050","Nidularium","procerum","N","050","Nidularium_procerum_N_050","maxent",0.932361111111111,0.796944444444444,1.71936612385302,0.130675635683704,0.219,1.47972972972973,219,148,1000,"raw_mean",0.596730245231608
"Nidularium_procerum_N_050","Nidularium","procerum","N","050","Nidularium_procerum_N_050","rf",0.897152777777778,0.752638888888889,1.54098487429061,0.129956723921263,0.225,2.44565217391304,225,92,1000,"raw_mean",0.709779179810726
"Nidularium_procerum_N_050","Nidularium","procerum","N","050","Nidularium_procerum_N_050","svmk",0.886666666666666,0.673333333333334,1.61800984159944,0.150599317737778,0.128,1.1743119266055,128,109,1000,"raw_mean",0.540084388185654
"Nidularium_procerum_N_100","Nidularium","procerum","N","100","Nidularium_procerum_N_100","bioclim",0.875902777777777,0.68375,1.89232215710062,0.177560844646566,0.248,1.36263736263736,248,182,1000,"raw_mean",0.576744186046512
"Nidularium_procerum_N_100","Nidularium","procerum","N","100","Nidularium_procerum_N_100","glm",0.867638888888889,0.640277777777778,1.31720884257502,0.694189602446483,0.188,0.899521531100478,188,209,1000,"raw_mean",0.473551637279597
"Nidularium_procerum_N_100","Nidularium","procerum","N","100","Nidularium_procerum_N_100","maxent",0.939583333333333,0.74875,1.80348146507165,0.12221836185206,0.221,1.17553191489362,221,188,1000,"raw_mean",0.540342298288509
"Nidularium_procerum_N_100","Nidularium","procerum","N","100","Nidularium_procerum_N_100","rf",0.922569444444444,0.775972222222222,1.48044371097852,0.165636030910727,0.222,1.76190476190476,222,126,1000,"raw_mean",0.637931034482759
"Nidularium_procerum_N_100","Nidularium","procerum","N","100","Nidularium_procerum_N_100","svmk",0.900694444444444,0.773194444444445,1.13283350350698,0.0528030328459135,0.143,0.772972972972973,143,185,1000,"raw_mean",0.435975609756098
"Peperomia_tetraphylla_C_010","Peperomia","tetraphylla","C","010","Peperomia_tetraphylla_C_010","bioclim",0.760520833333333,0.494166666666667,1.89915780835864,0.182921713971592,0.015,0.0259965337954939,15,577,1000,"raw_mean",0.0253378378378378
"Peperomia_tetraphylla_C_010","Peperomia","tetraphylla","C","010","Peperomia_tetraphylla_C_010","glm",0.87875,0.746666666666667,1.48529672567587,1,0.176,0.941176470588235,176,187,1000,"raw_mean",0.484848484848485
"Peperomia_tetraphylla_C_010","Peperomia","tetraphylla","C","010","Peperomia_tetraphylla_C_010","maxent",0.884583333333333,0.716666666666667,1.66216234248692,0.179593959199641,0.199,1.77678571428571,199,112,1000,"raw_mean",0.639871382636656
